NC_026999|Adenophora_remotiflora|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_campanulids_Asterales_Campanulaceae_Adenophora
NC_036223|Adenophora_stricta|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_campanulids_Asterales_Campanulaceae_Adenophora
NC_004766|Adiantum_capillus-veneris|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Polypodiopsida_Polypodiidae_Polypodiales_Pteridineae_Pteridaceae_Vittarioideae_Adiantum
NC_037478|Adiantum_shastense|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Polypodiopsida_Polypodiidae_Polypodiales_Pteridineae_Pteridaceae_Vittarioideae_Adiantum
NC_035653|Adinandra_angustifolia|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_Ericales_Pentaphylacaceae_Adinandra
NC_035678|Adinandra_millettii|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_Ericales_Pentaphylacaceae_Adinandra
NC_034792|Adoxa_moschatellina|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_asterids_campanulids_Dipsacales_Adoxaceae_Adoxa
NC_024831|Aegilops_bicornis|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Poales_Poaceae_BOP_clade_Pooideae_Triticodae_Triticeae_Triticinae_Aegilops
NC_023096|Aegilops_cylindrica|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Poales_Poaceae_BOP_clade_Pooideae_Triticodae_Triticeae_Triticinae_Aegilops
NC_023097|Aegilops_geniculata|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Poales_Poaceae_BOP_clade_Pooideae_Triticodae_Triticeae_Triticinae_Aegilops
NC_024832|Aegilops_kotschyi|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Poales_Poaceae_BOP_clade_Pooideae_Triticodae_Triticeae_Triticinae_Aegilops
NC_024830|Aegilops_longissima|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Poales_Poaceae_BOP_clade_Pooideae_Triticodae_Triticeae_Triticinae_Aegilops
NC_024815|Aegilops_searsii|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Poales_Poaceae_BOP_clade_Pooideae_Triticodae_Triticeae_Triticinae_Aegilops
NC_024816|Aegilops_sharonensis|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Poales_Poaceae_BOP_clade_Pooideae_Triticodae_Triticeae_Triticinae_Aegilops
NC_022135|Aegilops_speltoides|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Poales_Poaceae_BOP_clade_Pooideae_Triticodae_Triticeae_Triticinae_Aegilops
NC_022133|Aegilops_tauschii|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_Liliopsida_Poales_Poaceae_BOP_clade_Pooideae_Triticodae_Triticeae_Triticinae_Aegilops
NC_035955|Aesculus_wangii|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_rosids_malvids_Sapindales_Sapindaceae_Hippocastanoideae_Hippocastaneae_Aesculus
NC_034367|Aethionema_arabicum|Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_rosids_malvids_Brassicales_Brassicaceae_Aethionemeae_Aethionema
